transcript_id	gene_id	flight1	flight2	flight3	ground1	ground2	ground3
AT2G33847.2	AT2G33847	0.00	0.00	0.00	0.05	0.00	0.00
AT2G33850.1	AT2G33850	78.80	135.85	128.61	169.63	235.44	161.04
AT2G33855.1	AT2G33855	3.11	4.86	4.13	4.64	6.07	4.96
AT2G33860.1	AT2G33860	11.91	10.81	10.73	10.26	9.79	7.94
AT2G33870.1	AT2G33870	0.00	0.00	0.00	0.00	0.00	0.00
AT2G33880.1	AT2G33880	0.55	0.35	0.13	0.10	0.25	0.00
AT2G33890.1	AT2G33890	0.00	0.00	0.00	0.00	0.00	0.00
AT2G33900.1	AT2G33900	0.00	0.00	0.00	0.00	0.00	0.00
AT2G33910.1	AT2G33910	0.00	0.00	0.00	0.00	0.00	0.00
AT2G33920.1	AT2G33920	0.00	0.00	0.00	0.00	0.00	0.00
AT2G33930.1	AT2G33930	0.00	0.00	0.00	0.00	0.00	0.00
AT2G33940.1	AT2G33940	0.00	0.00	0.00	0.00	0.00	0.00
AT2G33950.1	AT2G33950	0.00	0.00	0.00	0.00	0.00	0.00
AT2G33960.1	AT2G33960	0.00	0.00	0.00	0.00	0.00	0.00
AT2G33970.1	AT2G33970	0.00	0.00	0.00	0.00	0.00	0.00
AT2G33980.1	AT2G33980	1.38	1.51	2.78	3.01	1.90	1.89
AT2G33990.1	AT2G33990	40.89	46.53	48.88	20.73	28.43	27.64
AT2G34000.1	AT2G34000	14.85	11.49	19.17	2.66	6.07	3.68
AT2G34010.1	AT2G34010	1.08	0.29	0.77	0.37	0.28	0.58
AT2G34020.1	AT2G34020	10.08	8.23	10.73	8.54	4.21	3.34
AT2G34030.1	AT2G34030	0.05	0.00	0.10	0.09	0.00	0.00
AT2G34040.1	AT2G34040	31.54	35.20	30.94	33.82	29.09	25.40
AT2G34040.2	AT2G34040	0.00	0.00	0.00	0.00	0.00	0.00
AT2G34050.1	AT2G34050	11.98	10.68	12.19	25.45	17.44	19.13
AT2G34060.1	AT2G34060	1.87	8.69	3.84	10.08	11.02	7.23
AT2G34070.1	AT2G34070	42.30	44.09	54.44	30.33	26.73	29.32
AT2G34080.1	AT2G34080	2.14	6.41	4.22	8.32	7.94	10.30
AT2G34090.1	AT2G34090	1.74	0.00	0.80	3.13	1.93	0.78
AT2G34090.2	AT2G34090	0.00	1.38	0.09	0.39	1.03	2.55
AT2G34090.3	AT2G34090	0.00	0.00	0.00	0.00	0.00	0.00
AT2G34100.1	AT2G34100	0.00	0.00	0.00	0.00	0.00	0.00
AT2G34100.2	AT2G34100	0.00	0.00	0.00	0.00	0.00	0.00
AT2G34110.1	AT2G34110	0.00	0.00	0.00	0.10	0.00	0.00
AT2G34120.1	AT2G34120	0.00	0.00	0.00	0.00	0.00	0.00
AT2G34123.1	AT2G34123	0.00	0.00	0.00	0.00	0.00	0.00
AT2G34130.1	AT2G34130	0.00	0.08	0.00	0.00	0.00	0.00
AT2G34135.1	AT2G34135	0.00	0.00	0.00	0.00	0.00	0.00
AT2G34140.1	AT2G34140	5.85	12.33	7.05	13.72	9.88	11.42
AT2G34150.1	AT2G34150	1.20	0.00	0.00	2.61	0.00	0.00
AT2G34150.2	AT2G34150	3.58	3.34	3.10	2.06	3.17	4.80
AT2G34160.1	AT2G34160	51.64	79.57	70.66	99.14	109.69	92.28
AT2G34170.1	AT2G34170	2.85	3.48	3.94	2.52	0.00	1.37
AT2G34170.2	AT2G34170	1.14	0.00	0.00	0.00	1.30	0.00
AT2G34180.1	AT2G34180	5.32	7.64	9.71	3.27	4.64	2.30
AT2G34185.1	AT2G34185	0.15	0.00	0.00	0.00	0.00	0.00
AT2G34185.2	AT2G34185	0.00	0.00	0.00	0.00	0.00	0.00
AT2G34185.3	AT2G34185	2.72	1.08	1.19	1.94	1.58	1.16
AT2G34186.1	AT2G34186	0.00	0.00	0.00	0.00	0.00	0.00
AT2G34190.1	AT2G34190	6.90	6.81	8.15	10.68	9.79	10.41
AT2G34200.1	AT2G34200	2.02	3.48	3.89	5.39	4.28	2.84
AT2G34202.1	AT2G34202	0.00	0.00	0.00	0.00	0.00	0.00
AT2G34204.1	AT2G34204	0.00	0.00	0.00	0.00	0.00	0.00
AT2G34208.1	AT2G34208	0.00	0.00	0.00	0.00	0.00	0.00
AT2G34210.1	AT2G34210	0.00	0.06	0.00	0.00	0.00	0.03
AT2G34220.1	AT2G34220	0.23	0.25	0.24	0.80	0.51	0.30
AT2G34224.1	AT2G34224	0.00	0.00	0.00	0.00	0.00	0.00
AT2G34230.1	AT2G34230	0.19	0.00	0.07	0.00	0.11	0.12
AT2G34230.2	AT2G34230	0.00	0.00	0.00	0.05	0.00	0.00
AT2G34238.1	AT2G34238	0.00	0.00	0.00	0.00	0.00	0.00
AT2G34240.1	AT2G34240	0.08	0.19	0.19	0.50	0.60	0.24
AT2G34250.1	AT2G34250	219.78	212.11	210.29	251.53	191.68	201.32
AT2G34250.2	AT2G34250	0.29	0.44	1.58	1.35	1.80	0.00
AT2G34260.1	AT2G34260	9.83	6.13	8.09	23.51	10.92	15.89
AT2G34260.2	AT2G34260	0.00	0.00	0.00	0.00	0.00	0.00
AT2G34270.1	AT2G34270	0.00	0.00	0.00	0.02	0.00	0.00
AT2G34280.1	AT2G34280	0.00	0.00	0.00	0.00	0.00	0.00
AT2G34290.1	AT2G34290	0.00	0.00	0.00	0.00	0.00	0.00
AT2G34300.1	AT2G34300	26.91	29.15	26.43	28.26	21.49	23.58
AT2G34300.2	AT2G34300	14.63	7.96	6.12	25.75	18.88	15.57
AT2G34310.1	AT2G34310	0.00	3.32	0.00	0.00	1.07	1.26
AT2G34310.2	AT2G34310	1.26	0.72	3.71	0.97	0.00	1.49
AT2G34310.3	AT2G34310	27.03	31.75	25.64	33.95	37.32	40.35
AT2G34315.1	AT2G34315	0.00	0.00	0.00	0.00	0.00	0.00
AT2G34315.2	AT2G34315	0.00	0.00	0.59	0.00	0.00	0.00
AT2G34315.3	AT2G34315	0.00	0.00	0.00	0.00	0.00	0.00
AT2G34320.1	AT2G34320	1.68	0.10	1.52	0.06	1.18	0.00
AT2G34330.1	AT2G34330	0.00	0.00	0.00	0.50	0.57	0.58
AT2G34340.1	AT2G34340	12.41	11.51	15.63	4.18	6.97	4.32
AT2G34350.1	AT2G34350	4.24	4.30	8.73	3.43	2.97	1.47
AT2G34355.1	AT2G34355	4.70	3.32	5.11	5.91	3.45	3.16
AT2G34357.1	AT2G34357	11.16	10.00	9.86	18.14	12.30	12.61
AT2G34360.1	AT2G34360	0.20	0.05	0.00	0.00	0.00	0.00
AT2G34370.1	AT2G34370	0.00	0.00	0.00	0.34	0.11	0.03
AT2G34380.1	AT2G34380	5.44	4.78	6.07	5.25	6.65	4.94
AT2G34390.1	AT2G34390	0.52	0.00	0.33	1.58	1.08	2.80
AT2G34400.1	AT2G34400	1.38	1.93	1.33	2.49	1.71	1.02
AT2G34410.1	AT2G34410	0.00	0.00	0.06	0.22	0.00	0.00
AT2G34410.2	AT2G34410	11.02	9.41	11.74	14.47	11.19	11.58
AT2G34410.3	AT2G34410	0.00	0.00	0.00	0.00	0.00	0.00
AT2G34420.1	AT2G34420	22.80	30.13	20.14	42.12	50.48	53.96
AT2G34430.1	AT2G34430	4.76	1.89	1.79	0.24	1.08	3.41
AT2G34440.1	AT2G34440	0.00	0.00	0.00	0.55	0.00	0.00
AT2G34450.1	AT2G34450	4.15	5.76	6.42	7.86	6.81	8.63
AT2G34450.2	AT2G34450	0.00	0.00	0.00	0.00	0.00	0.00
AT2G34460.1	AT2G34460	5.44	15.33	6.16	13.12	9.75	17.40
AT2G34470.1	AT2G34470	74.58	78.55	64.31	58.45	45.59	47.83
AT2G34470.2	AT2G34470	2.82	1.19	0.77	0.00	1.13	6.42
AT2G34480.1	AT2G34480	756.27	661.27	762.74	1052.16	613.53	726.24
AT2G34490.1	AT2G34490	6.21	10.04	6.28	18.26	17.78	14.47
AT2G34500.1	AT2G34500	38.30	57.71	38.95	9.93	17.83	18.52
AT2G34510.1	AT2G34510	5.69	6.86	5.19	4.07	6.08	5.77
AT2G34520.1	AT2G34520	49.60	58.90	72.80	77.59	71.53	67.74
AT2G34530.1	AT2G34530	1.03	1.39	3.97	2.66	2.03	2.46
AT2G34530.2	AT2G34530	0.00	0.00	0.00	0.00	0.00	0.00
AT2G34540.1	AT2G34540	0.23	0.00	0.00	0.00	0.00	0.00
AT2G34540.2	AT2G34540	0.00	0.58	0.86	0.32	0.61	1.34
AT2G34555.1	AT2G34555	0.00	0.00	0.41	0.06	0.25	0.27
AT2G34560.1	AT2G34560	52.69	52.70	67.53	54.04	39.71	41.66
AT2G34560.2	AT2G34560	24.02	22.28	14.53	15.87	14.99	11.21
AT2G34570.1	AT2G34570	19.74	15.51	14.23	17.81	14.32	16.48
AT2G34580.1	AT2G34580	0.00	1.30	0.52	1.69	0.17	0.00
AT2G34580.2	AT2G34580	0.00	0.00	0.00	0.00	0.00	0.35
AT2G34585.1	AT2G34585	99.33	139.44	130.19	114.69	102.79	118.76
AT2G34590.1	AT2G34590	86.16	104.67	85.68	71.65	60.04	64.47
AT2G34600.1	AT2G34600	4.08	4.96	2.72	1.40	2.98	4.30
AT2G34610.1	AT2G34610	32.20	72.72	22.07	21.23	28.25	36.91
AT2G34620.1	AT2G34620	1.12	1.89	1.32	1.07	1.26	1.56
AT2G34630.1	AT2G34630	2.13	5.57	3.36	5.22	6.41	1.73
AT2G34630.2	AT2G34630	25.20	32.39	24.95	34.13	28.18	39.44
AT2G34640.1	AT2G34640	6.17	7.11	7.95	9.13	8.75	6.69
AT2G34650.1	AT2G34650	2.03	3.59	1.93	1.52	2.87	1.42
AT2G34655.1	AT2G34655	0.00	0.00	0.00	0.05	0.00	0.00
AT2G34660.1	AT2G34660	0.40	0.00	0.16	1.57	0.60	0.00
AT2G34660.2	AT2G34660	15.33	21.13	15.68	18.49	16.84	18.21
AT2G34670.1	AT2G34670	0.07	0.17	0.00	0.60	0.17	0.00
AT2G34670.2	AT2G34670	5.87	5.72	5.81	3.02	3.67	3.62
AT2G34680.1	AT2G34680	21.91	22.71	21.73	21.70	19.75	17.44
AT2G34690.1	AT2G34690	80.47	90.52	91.35	50.99	56.09	61.56
AT2G34700.1	AT2G34700	0.00	0.00	0.00	0.00	0.00	0.00
AT2G34710.1	AT2G34710	29.48	35.24	25.08	33.91	26.59	24.07
AT2G34720.1	AT2G34720	28.74	47.30	29.60	23.58	13.21	27.68
AT2G34730.1	AT2G34730	26.26	23.09	24.32	12.50	14.18	14.55
AT2G34730.2	AT2G34730	0.00	0.00	0.47	0.00	0.00	0.00
AT2G34740.1	AT2G34740	0.00	0.00	0.00	0.00	0.00	0.00
AT2G34740.2	AT2G34740	0.00	0.00	0.00	0.00	0.00	0.00
AT2G34750.1	AT2G34750	45.37	46.68	45.24	35.16	30.87	31.23
AT2G34760.1	AT2G34760	0.00	0.00	0.00	0.42	0.00	0.15
AT2G34770.1	AT2G34770	30.05	23.85	22.04	18.33	22.27	17.70
AT2G34780.1	AT2G34780	4.44	3.15	4.16	4.71	4.52	5.79
AT2G34780.2	AT2G34780	0.05	0.33	0.28	0.27	0.07	0.14
AT2G34790.1	AT2G34790	19.80	18.78	17.36	11.90	15.88	11.43
AT2G34800.1	AT2G34800	0.00	0.00	0.00	0.00	0.00	0.00
AT2G34810.1	AT2G34810	4.29	11.32	4.08	14.41	15.30	16.28
AT2G34820.1	AT2G34820	0.00	0.00	0.00	0.00	0.00	0.00
AT2G34825.1	AT2G34825	0.00	0.00	0.00	0.00	0.00	0.00
AT2G34830.1	AT2G34830	9.46	7.32	7.75	6.53	7.75	6.09
AT2G34835.1	AT2G34835	0.00	0.00	0.00	0.00	0.00	0.00
AT2G34840.1	AT2G34840	7.21	9.24	6.24	8.77	7.58	13.95
AT2G34840.2	AT2G34840	0.25	0.00	0.29	1.49	0.45	0.00
AT2G34850.1	AT2G34850	1.26	1.82	1.31	3.39	4.53	3.50
AT2G34860.1	AT2G34860	9.95	17.34	9.11	13.75	17.83	8.95
AT2G34860.2	AT2G34860	0.00	0.00	0.00	0.00	0.00	0.00
AT2G34870.1	AT2G34870	0.00	0.00	0.00	0.00	0.00	0.00
AT2G34880.1	AT2G34880	0.00	0.00	0.00	0.00	0.00	0.06
AT2G34890.1	AT2G34890	0.00	0.00	0.00	0.00	0.00	0.00
AT2G34900.1	AT2G34900	11.27	13.36	26.87	27.03	21.07	10.02
AT2G34900.2	AT2G34900	11.38	11.47	0.00	0.00	0.00	12.50
AT2G34910.1	AT2G34910	16.46	19.61	17.54	10.66	14.20	11.17
AT2G34920.1	AT2G34920	2.24	1.88	2.17	3.56	2.96	2.65
AT2G34925.1	AT2G34925	0.00	0.00	0.00	0.00	3.34	3.44
AT2G34930.1	AT2G34930	2.37	2.39	2.21	2.65	2.80	2.13
AT2G34940.1	AT2G34940	7.71	10.00	9.27	7.43	9.27	8.61
AT2G34950.1	AT2G34950	0.00	0.00	0.00	0.00	0.00	0.00
AT2G34960.1	AT2G34960	0.21	0.41	0.24	0.20	0.19	0.58
AT2G34970.1	AT2G34970	13.97	15.63	12.31	16.78	16.72	17.65
AT2G34980.1	AT2G34980	1.70	2.23	1.87	1.00	1.16	2.32
AT2G34985.1	AT2G34985	0.00	0.00	0.00	0.00	0.00	0.00
AT2G34990.1	AT2G34990	0.29	0.00	0.00	0.27	0.19	0.43
AT2G35000.1	AT2G35000	13.49	15.85	18.69	17.70	19.11	22.11
AT2G35010.1	AT2G35010	24.32	24.56	44.29	48.21	37.77	32.28
AT2G35010.2	AT2G35010	0.00	0.00	0.00	0.00	0.00	1.02
AT2G35020.1	AT2G35020	15.01	16.82	14.58	26.83	22.78	23.71
AT2G35030.1	AT2G35030	2.19	1.23	2.41	2.62	1.21	1.48
AT2G35035.1	AT2G35035	3.70	1.54	7.78	2.75	1.93	1.71
AT2G35035.2	AT2G35035	0.00	0.00	0.73	0.00	0.43	1.54
AT2G35040.1	AT2G35040	33.67	28.31	26.52	38.91	25.79	31.15
AT2G35040.2	AT2G35040	0.30	0.00	0.76	0.58	0.00	1.64
AT2G35050.1	AT2G35050	41.80	42.07	43.51	34.54	36.28	35.58
AT2G35060.1	AT2G35060	6.33	6.33	5.10	5.80	4.08	4.45
AT2G35060.2	AT2G35060	0.00	0.00	0.00	0.00	0.00	0.00
AT2G35070.1	AT2G35070	0.00	0.00	0.00	0.00	0.00	0.00
AT2G35075.1	AT2G35075	0.00	0.00	0.00	0.00	0.00	0.00
AT2G35080.1	AT2G35080	0.00	0.00	0.00	0.00	0.00	0.00
AT2G35080.2	AT2G35080	0.00	0.00	0.00	0.00	0.00	0.00
AT2G35090.1	AT2G35090	1.01	0.00	0.00	0.00	0.00	0.00
AT2G35100.1	AT2G35100	10.81	8.74	8.04	9.03	10.42	10.68
AT2G35110.1	AT2G35110	0.05	0.00	0.00	0.00	0.00	0.00
AT2G35110.2	AT2G35110	13.45	13.52	12.67	15.57	14.60	14.57
AT2G35120.1	AT2G35120	287.01	261.82	302.88	318.67	245.78	273.67
AT2G35130.1	AT2G35130	0.00	0.00	0.19	0.00	0.30	0.00
AT2G35130.2	AT2G35130	0.00	0.00	0.00	0.00	0.00	0.00
AT2G35140.1	AT2G35140	0.98	0.00	0.47	0.00	1.85	0.00
AT2G35140.2	AT2G35140	0.00	1.63	0.00	1.36	0.00	1.18
AT2G35140.3	AT2G35140	0.00	0.00	0.00	0.00	0.00	0.00
AT2G35150.1	AT2G35150	5.67	18.38	13.30	22.31	22.90	22.63
AT2G35155.1	AT2G35155	4.39	4.09	4.03	8.63	9.31	7.73
AT2G35160.1	AT2G35160	2.55	0.93	2.08	3.33	3.33	1.76
AT2G35170.1	AT2G35170	7.46	12.23	8.08	4.80	5.44	6.18
AT2G35180.1	AT2G35180	0.00	0.00	0.00	0.00	0.00	0.00
AT2G35190.1	AT2G35190	22.49	18.37	22.71	38.66	26.42	31.48
AT2G35200.1	AT2G35200	2.07	1.64	2.05	3.04	3.73	1.81
AT2G35208.1	AT2G35208	0.00	0.00	0.00	0.00	0.00	0.00
AT2G35210.1	AT2G35210	3.29	3.22	1.59	3.56	2.04	1.82
AT2G35210.2	AT2G35210	0.00	0.00	0.00	0.00	0.00	0.00
AT2G35215.1	AT2G35215	0.00	0.00	0.00	0.00	0.00	0.00
AT2G35220.1	AT2G35220	0.00	0.00	0.00	0.00	0.00	0.00
AT2G35230.1	AT2G35230	8.13	8.04	6.85	7.98	6.94	5.86
AT2G35230.2	AT2G35230	0.00	0.98	0.00	0.00	2.27	1.19
AT2G35240.1	AT2G35240	47.11	42.58	46.35	58.90	41.68	38.99
AT2G35250.1	AT2G35250	0.00	0.00	0.00	0.00	0.00	0.00
AT2G35260.1	AT2G35260	6.08	7.80	7.11	4.32	3.62	5.78
AT2G35270.1	AT2G35270	37.35	38.97	48.19	27.78	27.13	29.81
AT2G35280.1	AT2G35280	0.00	0.00	0.00	0.00	0.00	0.00
AT2G35290.1	AT2G35290	1.76	1.93	1.50	1.82	0.00	1.37
AT2G35300.1	AT2G35300	0.82	1.52	1.22	0.92	1.16	2.04
AT2G35310.1	AT2G35310	0.38	0.86	0.29	0.44	0.39	0.12
AT2G35320.1	AT2G35320	15.76	15.90	15.68	14.91	12.32	14.08
AT2G35330.1	AT2G35330	3.71	5.21	3.29	1.08	3.75	1.82
AT2G35330.2	AT2G35330	15.02	14.85	17.46	16.64	13.69	16.42
AT2G35340.1	AT2G35340	3.60	2.90	4.28	2.72	3.24	1.95
AT2G35345.1	AT2G35345	0.00	6.89	0.00	0.00	0.00	1.37
AT2G35350.1	AT2G35350	5.20	7.99	3.45	9.94	8.88	9.34
AT2G35360.1	AT2G35360	11.73	10.63	14.06	10.78	10.47	15.15
AT2G35370.1	AT2G35370	6.11	12.29	11.69	14.98	14.48	20.67
AT2G35380.1	AT2G35380	47.23	61.39	35.63	66.44	51.62	90.41
AT2G35380.2	AT2G35380	4.11	2.28	3.52	5.10	7.82	2.83
AT2G35382.1	AT2G35382	0.00	0.00	0.00	0.00	0.00	0.00
AT2G35384.1	AT2G35384	0.00	0.00	0.00	0.00	0.00	0.00
AT2G35387.1	AT2G35387	0.00	0.00	0.00	0.00	0.00	0.00
AT2G35390.1	AT2G35390	0.64	2.37	1.50	3.70	1.91	1.28
AT2G35390.2	AT2G35390	5.86	3.04	5.27	8.51	7.01	7.47
AT2G35390.3	AT2G35390	0.99	0.00	0.31	0.00	0.00	0.10
AT2G35410.1	AT2G35410	9.95	14.13	8.03	8.20	12.51	13.59
AT2G35420.1	AT2G35420	0.57	1.24	0.92	1.25	1.70	0.62
AT2G35430.1	AT2G35430	6.07	7.85	4.26	6.34	5.03	4.51
AT2G35450.1	AT2G35450	6.31	4.91	7.66	8.70	7.19	8.95
AT2G35460.1	AT2G35460	0.00	0.00	0.00	0.00	0.00	0.00
AT2G35470.1	AT2G35470	18.06	15.14	25.23	21.77	19.64	15.91
AT2G35480.1	AT2G35480	6.09	7.66	5.94	8.60	4.68	6.47
AT2G35490.1	AT2G35490	17.62	15.33	13.97	14.31	16.59	15.16
AT2G35500.1	AT2G35500	5.40	7.11	5.96	7.54	5.62	10.00
AT2G35510.1	AT2G35510	19.63	17.31	20.23	20.11	17.23	19.99
AT2G35520.1	AT2G35520	27.13	35.54	32.96	44.81	34.08	29.00
AT2G35520.2	AT2G35520	0.00	0.00	0.00	0.08	0.00	0.00
AT2G35530.1	AT2G35530	7.52	6.48	9.09	8.71	6.70	6.99
AT2G35540.1	AT2G35540	6.32	5.90	4.63	3.63	4.82	4.41
AT2G35550.1	AT2G35550	0.00	0.00	0.00	0.00	0.00	0.00
AT2G35550.2	AT2G35550	0.00	0.51	0.48	1.01	0.34	0.58
AT2G35550.3	AT2G35550	0.14	1.35	0.00	0.54	0.00	0.00
AT2G35550.4	AT2G35550	0.56	0.00	1.29	0.00	0.56	0.00
AT2G35570.1	AT2G35570	0.00	0.00	0.00	0.00	0.00	0.00
AT2G35580.1	AT2G35580	0.00	0.00	0.00	0.00	0.00	0.00
AT2G35585.1	AT2G35585	8.36	10.63	12.74	8.84	9.67	12.59
AT2G35590.1	AT2G35590	0.06	0.00	0.00	0.00	0.17	0.00
AT2G35600.1	AT2G35600	3.49	3.85	3.11	2.25	1.75	2.58
AT2G35605.1	AT2G35605	25.62	17.35	29.01	47.15	36.38	25.92
AT2G35610.1	AT2G35610	46.31	48.73	47.92	49.53	40.07	47.73
AT2G35612.1	AT2G35612	0.00	0.00	0.00	0.00	0.00	0.00
AT2G35613.1	AT2G35613	0.00	0.00	0.00	0.00	0.00	0.00
AT2G35615.1	AT2G35615	0.00	0.00	0.00	0.00	0.00	0.00
AT2G35620.1	AT2G35620	10.87	8.02	9.27	13.88	13.20	14.60
AT2G35620.2	AT2G35620	0.00	0.00	0.07	0.97	0.86	0.33
AT2G35630.1	AT2G35630	17.24	15.54	14.82	18.03	18.47	15.94
AT2G35635.1	AT2G35635	75.05	102.42	105.58	114.66	108.45	114.11
AT2G35637.1	AT2G35637	0.00	0.00	0.44	0.28	0.49	0.00
AT2G35640.1	AT2G35640	0.98	0.74	0.32	0.83	0.59	0.60
AT2G35650.1	AT2G35650	11.17	6.91	13.96	9.30	9.46	11.22
AT2G35658.1	AT2G35658	8.11	6.19	2.60	6.95	3.05	3.47
AT2G35658.2	AT2G35658	0.59	0.00	0.72	1.00	0.60	1.92
AT2G35658.3	AT2G35658	0.00	0.00	0.00	0.00	0.00	0.00
AT2G35660.1	AT2G35660	2.21	4.33	0.10	0.00	1.99	3.16
AT2G35660.2	AT2G35660	0.81	2.71	1.03	1.80	1.12	1.79
AT2G35660.3	AT2G35660	0.00	0.00	0.06	1.78	0.22	0.27
AT2G35670.1	AT2G35670	0.00	0.00	0.00	0.00	0.00	0.00
AT2G35680.1	AT2G35680	85.89	96.19	101.07	48.77	59.76	57.69
AT2G35690.1	AT2G35690	20.27	18.82	17.99	10.88	17.30	12.00
AT2G35700.1	AT2G35700	0.00	1.87	2.45	0.92	1.19	2.46
AT2G35710.1	AT2G35710	5.46	3.11	4.93	2.59	2.50	3.23
AT2G35710.2	AT2G35710	0.00	1.64	0.61	0.98	1.90	2.34
AT2G35710.3	AT2G35710	0.00	0.00	3.66	2.03	0.53	0.00
AT2G35720.1	AT2G35720	8.61	10.45	8.58	18.65	11.75	14.21
AT2G35730.1	AT2G35730	3.01	6.03	1.84	4.75	10.38	6.67
AT2G35733.1	AT2G35733	0.00	0.00	0.00	0.00	0.00	0.00
AT2G35736.1	AT2G35736	0.00	68.75	114.01	19.34	128.90	107.92
AT2G35736.2	AT2G35736	3.93	2.39	1.70	3.52	3.21	0.98
AT2G35738.1	AT2G35738	0.00	0.50	0.00	0.08	0.00	0.00
AT2G35738.2	AT2G35738	0.00	0.00	0.00	0.00	0.00	0.00
AT2G35738.3	AT2G35738	0.52	0.73	0.51	0.00	1.40	0.10
AT2G35740.1	AT2G35740	0.29	0.55	0.12	1.06	0.80	0.33
AT2G35742.1	AT2G35742	0.00	0.00	0.00	0.00	0.00	0.00
AT2G35743.1	AT2G35743	0.00	0.00	0.00	0.00	6.90	0.00
AT2G35744.1	AT2G35744	0.00	0.00	0.00	0.00	0.00	0.00
AT2G35747.1	AT2G35747	0.00	0.00	0.00	0.00	0.00	0.00
AT2G35750.1	AT2G35750	41.36	29.55	30.13	28.95	24.18	42.74
AT2G35760.1	AT2G35760	1.30	4.10	2.76	3.40	4.05	3.47
AT2G35765.1	AT2G35765	0.00	0.00	0.00	0.25	0.00	0.00
AT2G35770.1	AT2G35770	2.35	3.45	5.31	5.20	5.17	6.38
AT2G35780.1	AT2G35780	23.69	20.67	27.21	28.68	23.99	20.41
AT2G35790.1	AT2G35790	39.11	37.28	42.26	51.36	35.57	44.91
AT2G35795.1	AT2G35795	41.92	30.76	39.16	38.58	25.38	27.57
AT2G35800.1	AT2G35800	20.77	17.97	23.50	8.32	10.60	9.83
AT2G35810.1	AT2G35810	134.54	163.65	187.88	135.02	127.74	139.99
AT2G35820.1	AT2G35820	10.84	14.66	6.81	8.35	10.83	11.67
AT2G35830.1	AT2G35830	0.43	0.00	0.00	0.00	0.37	0.00
AT2G35830.2	AT2G35830	0.00	0.00	0.00	0.00	0.38	0.00
AT2G35840.1	AT2G35840	16.59	19.17	17.91	24.54	11.24	23.91
AT2G35840.2	AT2G35840	17.04	18.71	2.30	5.51	13.01	8.28
AT2G35840.3	AT2G35840	0.00	0.67	0.82	4.75	0.26	2.54
AT2G35850.1	AT2G35850	0.00	26.77	0.00	25.99	0.00	15.92
AT2G35859.1	AT2G35859	0.00	1.95	0.65	1.70	1.84	4.69
AT2G35860.1	AT2G35860	22.28	29.45	24.09	43.38	41.39	41.38
AT2G35880.1	AT2G35880	39.78	43.84	45.91	46.98	37.45	41.75
AT2G35890.1	AT2G35890	1.05	0.36	1.14	1.04	0.73	2.09
AT2G35900.1	AT2G35900	20.36	16.05	21.54	16.41	13.22	18.30
AT2G35910.1	AT2G35910	9.45	10.95	12.36	7.28	9.30	6.54
AT2G35920.1	AT2G35920	21.17	21.16	17.57	11.71	12.84	12.18
AT2G35930.1	AT2G35930	13.37	26.17	13.27	31.05	27.99	23.66
AT2G35940.1	AT2G35940	1.05	0.00	1.59	0.00	2.80	4.38
AT2G35940.2	AT2G35940	19.15	26.20	17.33	19.68	17.90	17.70
AT2G35940.3	AT2G35940	2.99	10.50	3.67	3.54	5.60	3.16
AT2G35945.1	AT2G35945	1.22	0.00	1.25	0.00	3.53	1.66
AT2G35950.1	AT2G35950	1.18	0.49	0.37	0.15	0.21	0.34
AT2G35960.1	AT2G35960	2.49	1.40	1.74	4.76	1.82	3.37
AT2G35970.1	AT2G35970	0.00	0.00	0.00	0.00	0.00	0.07
AT2G35980.1	AT2G35980	11.32	19.75	11.65	7.75	14.61	15.55
AT2G35990.1	AT2G35990	0.30	0.23	0.19	1.07	0.62	2.29
AT2G35990.2	AT2G35990	0.00	0.00	0.00	0.00	0.00	0.00
AT2G35990.3	AT2G35990	0.00	0.00	0.00	0.00	0.00	0.00
AT2G36000.1	AT2G36000	5.63	9.55	6.38	2.48	3.90	7.64
AT2G36000.2	AT2G36000	3.59	4.73	4.63	3.43	3.13	3.75
AT2G36010.1	AT2G36010	0.34	0.38	0.11	1.57	1.77	2.32
AT2G36010.2	AT2G36010	0.00	0.00	0.00	0.00	0.00	0.00
AT2G36010.3	AT2G36010	2.48	2.92	3.16	3.57	2.50	2.01
AT2G36020.1	AT2G36020	0.15	0.00	0.00	0.00	0.00	0.21
AT2G36026.1	AT2G36026	0.64	0.00	0.00	4.09	1.16	1.24
AT2G36030.1	AT2G36030	0.00	1.41	0.00	0.00	0.00	0.00
AT2G36040.1	AT2G36040	0.00	0.00	0.00	0.00	0.00	0.00
AT2G36050.1	AT2G36050	2.28	1.03	1.11	1.42	0.45	0.64
AT2G36053.1	AT2G36053	0.00	0.00	0.00	0.00	0.00	0.00
AT2G36060.1	AT2G36060	61.92	64.04	60.11	51.44	53.26	55.20
AT2G36060.2	AT2G36060	32.27	25.77	38.72	28.39	28.30	31.86
AT2G36060.3	AT2G36060	0.36	1.74	0.83	1.10	0.55	0.00
AT2G36070.1	AT2G36070	22.18	22.79	22.96	38.64	27.51	33.32
AT2G36080.1	AT2G36080	8.55	8.58	6.65	7.37	6.94	6.28
AT2G36080.2	AT2G36080	0.00	0.00	0.00	0.00	0.00	0.80
AT2G36090.1	AT2G36090	7.96	9.29	9.06	24.84	18.83	24.82
AT2G36100.1	AT2G36100	172.92	102.72	167.74	94.08	134.00	147.64
AT2G36110.1	AT2G36110	2.48	1.27	3.94	0.72	1.85	1.39
AT2G36120.1	AT2G36120	560.41	610.96	526.38	485.01	454.78	420.34
